,Name,Number,Value,Modifier,Notes,Subspecies
0,Seed weight: 3. mean (mg),5.34,0.103,,,
1,Flower colour,5.58,yellow,,,
2,Petal no,5.59,5,,,
3,Stigma number,5.61,1,2.0,,
4,Stamen number,5.62,5,4.0,,
5,Sepal number,5.63,5,,,
6,Carpel/Style number,5.64,1,,,
7,Inflorescence type,5.65,raceme,,"terminal, lateral, fls solitary",
8,Ellenberg Indicator: Light,7.14,8,,Data calculated for the Czech Republic,
9,Ellenberg Indicator: Light,7.14,8,,Data calculated for Europe,
10,Ellenberg : Moisture,7.15,3,,Data calculated for Europe,
11,Ellenberg : Moisture,7.15,5,,Data calculated for the Czech Republic,
12,Ellenberg: pH,7.16,7,,Data calculated for the Czech Republic,
13,Ellenberg: pH,7.16,7,,Data calculated for Europe,
14,Ellenberg Indicator: Nitrogen,7.17,6,,Data calculated for the Czech Republic,
15,Ellenberg Indicator: Nitrogen,7.17,6,,Data calculated for Europe,
16,Ellenberg Indicator: Salt,7.18,1,,Data calculated for the Czech Republic,
17,Ellenberg Indicator: Salt,7.18,1,,Data calculated for Europe,
18,Ellenberg: Temperature,7.23,7,,Data calculated for the Czech Republic,
19,Ellenberg: Temperature,7.23,7,,Data calculated for Europe,
20,Ellenberg: Continetality,7.24,7,,Data calculated for Europe,
